input_url,final_url,video_id,status,source_script,out_json_path
https://www.tiktok.com/@jjcoloring3/video/7566724881421782303?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@jjcoloring3/video/7566724881421782303?is_from_webapp=1,7566724881421782303,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7566724881421782303.json
https://www.tiktok.com/@Hamnet/video/7580017006175390993?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@Hamnet/video/7580017006175390993?is_from_webapp=1&sender_device=pc,7580017006175390993,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7580017006175390993.json
https://www.tiktok.com/@hidayabll/video/7578534740194626838?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@hidayabll/video/7578534740194626838?is_from_webapp=1,7578534740194626838,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7578534740194626838.json
https://www.tiktok.com/@thefairywhobakes/video/7557660558309297439?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@thefairywhobakes/video/7557660558309297439?is_from_webapp=1,7557660558309297439,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7557660558309297439.json
https://www.tiktok.com/@marlonhafid._/video/7579400087252503820?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@marlonhafid._/video/7579400087252503820?is_from_webapp=1,7579400087252503820,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7579400087252503820.json
https://www.tiktok.com/@mycavgracie/video/7557474426871106838?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@mycavgracie/video/7557474426871106838?is_from_webapp=1,7557474426871106838,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7557474426871106838.json
https://www.tiktok.com/@meow.cat186/video/7569662537210400023?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@meow.cat186/video/7569662537210400023?is_from_webapp=1,7569662537210400023,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7569662537210400023.json
https://www.tiktok.com/@nhuong.giang6/video/7574768939310271799?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@nhuong.giang6/video/7574768939310271799?is_from_webapp=1&sender_device=pc,7574768939310271799,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7574768939310271799.json
https://www.tiktok.com/@viral_clips_tik/video/7559157056788335895?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@viral_clips_tik/video/7559157056788335895?is_from_webapp=1,7559157056788335895,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7559157056788335895.json
https://www.tiktok.com/@user51360142036247/video/7567067141611031839?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@user51360142036247/video/7567067141611031839?is_from_webapp=1,7567067141611031839,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7567067141611031839.json
https://www.tiktok.com/@catmeow3694/video/7557726389655342366?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@catmeow3694/video/7557726389655342366?is_from_webapp=1,7557726389655342366,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7557726389655342366.json
https://www.tiktok.com/@derbosskracher/video/7577826991823637782?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@derbosskracher/video/7577826991823637782?is_from_webapp=1&sender_device=pc,7577826991823637782,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7577826991823637782.json
https://www.tiktok.com/@chubbycat_1/video/7571144959718460727?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@chubbycat_1/video/7571144959718460727?is_from_webapp=1,7571144959718460727,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7571144959718460727.json
https://www.tiktok.com/@catmeow3694/video/7559933668886646047?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@catmeow3694/video/7559933668886646047?is_from_webapp=1,7559933668886646047,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7559933668886646047.json
https://www.tiktok.com/@brainrot.stories888/video/7563324785250536726?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@brainrot.stories888/video/7563324785250536726?is_from_webapp=1&sender_device=pc,7563324785250536726,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7563324785250536726.json
https://www.tiktok.com/@zasai26/video/7557645668525952287?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@zasai26/video/7557645668525952287?is_from_webapp=1,7557645668525952287,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7557645668525952287.json
https://www.tiktok.com/@aaron_robins/video/7561085106509614358?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@aaron_robins/video/7561085106509614358?is_from_webapp=1,7561085106509614358,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7561085106509614358.json
https://www.tiktok.com/t/ZTr5DRGXL/,https://www.tiktok.com/@melon.ballz/video/7492846119345573150?_r=1&_d=secCgYIASAHKAESPgo8diLnyOuBb6FV6qQuD8re4fz1Rrw9%2Fi9uvQb%2FX2i%2BwLdqmdTDid5af1kDEdPjPHUdROKiMCt0lc0enXwwGgA%3D&u_code=d8f8elm5bgg66e&share_item_id=7492846119345573150&timestamp=1764866065&utm_campaign=client_share&utm_source=short_fallback&share_app_id=1233,7492846119345573150,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7492846119345573150.json
https://www.tiktok.com/t/ZTr5DCc2X/,https://www.tiktok.com/@soymilk.asmr/video/7578883001182964999?_r=1&_d=secCgYIASAHKAESPgo8GMyHLwCdBxMM8CkBP5HJyZeB0zPnWonO2j0scR5LFU5uzipaRmo%2FmM%2B9Ch4cjS2ReS0nQieAKKpQt8ZrGgA%3D&u_code=d8f8elm5bgg66e&share_item_id=7578883001182964999&timestamp=1764866128&utm_campaign=client_share&utm_source=short_fallback&share_app_id=1233,7578883001182964999,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7578883001182964999.json
https://www.tiktok.com/t/ZTr5DCX19/,https://www.tiktok.com/@nibsgonewild/video/7577453057814891789?_r=1&_d=secCgYIASAHKAESPgo8KLMtWUpBgPnhgNBDjFaDFfzw4vvLatE2kHxu6hE%2FwGVXcPAGZDToneuRhq1VsWRg3SRwTXjJPIdPXTqiGgA%3D&u_code=d8f8elm5bgg66e&share_item_id=7577453057814891789&timestamp=1764866155&utm_campaign=client_share&utm_source=short_fallback&share_app_id=1233,7577453057814891789,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7577453057814891789.json
